vote_id,vote_date,title,result,olp_stage,total_for,total_against,total_abstain,source_url
176151,2025-05-08 12:45:38,Competition policy – annual report 2024,REJECTED,,88,335,128,https://www.europarl.europa.eu/plenary/en/votes/176151.xml
176152,2025-05-08 12:45:58,Competition policy – annual report 2024,ADOPTED,,508,30,19,https://www.europarl.europa.eu/plenary/en/votes/176152.xml
176153,2025-05-08 12:46:11,Competition policy – annual report 2024,REJECTED,,89,411,58,https://www.europarl.europa.eu/plenary/en/votes/176153.xml
176156,2025-05-08 12:46:29,Competition policy – annual report 2024,ADOPTED,,507,44,7,https://www.europarl.europa.eu/plenary/en/votes/176156.xml
176157,2025-05-08 12:46:47,Competition policy – annual report 2024,REJECTED,,60,427,77,https://www.europarl.europa.eu/plenary/en/votes/176157.xml
176158,2025-05-08 12:46:58,Competition policy – annual report 2024,REJECTED,,113,302,144,https://www.europarl.europa.eu/plenary/en/votes/176158.xml
176163,2025-05-08 12:22:27,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,370,196,9,https://www.europarl.europa.eu/plenary/en/votes/176163.xml
176164,2025-05-08 12:22:40,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,386,174,7,https://www.europarl.europa.eu/plenary/en/votes/176164.xml
176165,2025-05-08 12:22:53,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,371,194,6,https://www.europarl.europa.eu/plenary/en/votes/176165.xml
176166,2025-05-08 12:23:04,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,357,206,6,https://www.europarl.europa.eu/plenary/en/votes/176166.xml
176167,2025-05-08 12:23:17,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,361,209,6,https://www.europarl.europa.eu/plenary/en/votes/176167.xml
176168,2025-05-08 12:23:29,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,358,208,7,https://www.europarl.europa.eu/plenary/en/votes/176168.xml
176169,2025-05-08 12:23:45,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,378,191,2,https://www.europarl.europa.eu/plenary/en/votes/176169.xml
176170,2025-05-08 12:23:57,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,376,195,2,https://www.europarl.europa.eu/plenary/en/votes/176170.xml
176171,2025-05-08 12:24:08,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,391,180,0,https://www.europarl.europa.eu/plenary/en/votes/176171.xml
176174,2025-05-08 12:24:37,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,96,459,13,https://www.europarl.europa.eu/plenary/en/votes/176174.xml
176175,2025-05-08 12:24:50,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,60,502,6,https://www.europarl.europa.eu/plenary/en/votes/176175.xml
176176,2025-05-08 12:26:24,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,176,382,14,https://www.europarl.europa.eu/plenary/en/votes/176176.xml
176177,2025-05-08 12:26:40,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,369,199,8,https://www.europarl.europa.eu/plenary/en/votes/176177.xml
176178,2025-05-08 12:28:05,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,56,512,7,https://www.europarl.europa.eu/plenary/en/votes/176178.xml
176179,2025-05-08 12:28:20,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,53,461,42,https://www.europarl.europa.eu/plenary/en/votes/176179.xml
176180,2025-05-08 12:28:54,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,63,504,6,https://www.europarl.europa.eu/plenary/en/votes/176180.xml
176181,2025-05-08 12:29:31,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,175,386,10,https://www.europarl.europa.eu/plenary/en/votes/176181.xml
176185,2025-05-08 12:30:05,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,173,386,13,https://www.europarl.europa.eu/plenary/en/votes/176185.xml
176186,2025-05-08 12:30:45,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,180,392,2,https://www.europarl.europa.eu/plenary/en/votes/176186.xml
176187,2025-05-08 12:31:05,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,179,387,0,https://www.europarl.europa.eu/plenary/en/votes/176187.xml
176188,2025-05-08 12:31:18,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,178,385,0,https://www.europarl.europa.eu/plenary/en/votes/176188.xml
176189,2025-05-08 12:31:35,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,55,512,6,https://www.europarl.europa.eu/plenary/en/votes/176189.xml
176190,2025-05-08 12:31:53,Screening of foreign investments in the Union,REJECTED,OLP_FIRST_READING,58,515,4,https://www.europarl.europa.eu/plenary/en/votes/176190.xml
176191,2025-05-08 12:32:46,Screening of foreign investments in the Union,ADOPTED,OLP_FIRST_READING,427,122,10,https://www.europarl.europa.eu/plenary/en/votes/176191.xml
176241,2025-05-08 12:15:30,The protection status of the wolf (Canis lupus),ADOPTED,OLP_FIRST_READING,371,162,37,https://www.europarl.europa.eu/plenary/en/votes/176241.xml
176253,2025-05-08 12:52:13,Old challenges and new commercial practices in the internal market,ADOPTED,,286,183,30,https://www.europarl.europa.eu/plenary/en/votes/176253.xml
176254,2025-05-08 12:52:23,Old challenges and new commercial practices in the internal market,REJECTED,,157,337,6,https://www.europarl.europa.eu/plenary/en/votes/176254.xml
176257,2025-05-08 12:52:45,Old challenges and new commercial practices in the internal market,ADOPTED,,386,87,27,https://www.europarl.europa.eu/plenary/en/votes/176257.xml
176258,2025-05-08 12:52:56,Old challenges and new commercial practices in the internal market,REJECTED,,127,321,40,https://www.europarl.europa.eu/plenary/en/votes/176258.xml
176262,2025-05-08 12:53:49,Old challenges and new commercial practices in the internal market,REJECTED,,137,326,22,https://www.europarl.europa.eu/plenary/en/votes/176262.xml
176263,2025-05-08 12:54:00,Old challenges and new commercial practices in the internal market,REJECTED,,67,378,36,https://www.europarl.europa.eu/plenary/en/votes/176263.xml
176268,2025-05-08 12:54:23,Old challenges and new commercial practices in the internal market,ADOPTED,,281,193,1,https://www.europarl.europa.eu/plenary/en/votes/176268.xml
176269,2025-05-08 12:54:35,Old challenges and new commercial practices in the internal market,REJECTED,,168,312,1,https://www.europarl.europa.eu/plenary/en/votes/176269.xml
176270,2025-05-08 12:54:48,Old challenges and new commercial practices in the internal market,REJECTED,,86,345,51,https://www.europarl.europa.eu/plenary/en/votes/176270.xml
176271,2025-05-08 12:55:03,Old challenges and new commercial practices in the internal market,REJECTED,,100,306,71,https://www.europarl.europa.eu/plenary/en/votes/176271.xml
176273,2025-05-08 12:55:24,Old challenges and new commercial practices in the internal market,ADOPTED,,444,32,3,https://www.europarl.europa.eu/plenary/en/votes/176273.xml
176274,2025-05-08 12:55:36,Old challenges and new commercial practices in the internal market,ADOPTED,,375,92,6,https://www.europarl.europa.eu/plenary/en/votes/176274.xml
176278,2025-05-08 12:56:07,Old challenges and new commercial practices in the internal market,REJECTED,,164,276,22,https://www.europarl.europa.eu/plenary/en/votes/176278.xml
176279,2025-05-08 12:56:49,Old challenges and new commercial practices in the internal market,REJECTED,,146,311,14,https://www.europarl.europa.eu/plenary/en/votes/176279.xml
176280,2025-05-08 12:57:21,Old challenges and new commercial practices in the internal market,REJECTED,,172,288,11,https://www.europarl.europa.eu/plenary/en/votes/176280.xml
176281,2025-05-08 12:57:35,Old challenges and new commercial practices in the internal market,ADOPTED,,306,80,57,https://www.europarl.europa.eu/plenary/en/votes/176281.xml
176302,2025-05-08 12:14:45,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,ADOPTED,OLP_FIRST_READING,458,101,14,https://www.europarl.europa.eu/plenary/en/votes/176302.xml
176305,2025-05-08 12:15:14,The protection status of the wolf (Canis lupus),REJECTED,OLP_FIRST_READING,171,365,31,https://www.europarl.europa.eu/plenary/en/votes/176305.xml
176309,2025-05-08 12:08:20,Return of Ukrainian children forcibly transferred and deported by Russia,ADOPTED,,516,3,34,https://www.europarl.europa.eu/plenary/en/votes/176309.xml
176310,2025-05-08 12:10:34,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,210,355,8,https://www.europarl.europa.eu/plenary/en/votes/176310.xml
176311,2025-05-08 12:10:48,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,200,351,16,https://www.europarl.europa.eu/plenary/en/votes/176311.xml
176312,2025-05-08 12:11:00,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,210,345,16,https://www.europarl.europa.eu/plenary/en/votes/176312.xml
176313,2025-05-08 12:11:11,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,182,346,43,https://www.europarl.europa.eu/plenary/en/votes/176313.xml
176314,2025-05-08 12:11:23,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,139,389,41,https://www.europarl.europa.eu/plenary/en/votes/176314.xml
176315,2025-05-08 12:11:36,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,178,351,37,https://www.europarl.europa.eu/plenary/en/votes/176315.xml
176316,2025-05-08 12:11:48,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,207,348,16,https://www.europarl.europa.eu/plenary/en/votes/176316.xml
176317,2025-05-08 12:12:01,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,159,347,55,https://www.europarl.europa.eu/plenary/en/votes/176317.xml
176318,2025-05-08 12:12:12,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,199,354,9,https://www.europarl.europa.eu/plenary/en/votes/176318.xml
176319,2025-05-08 12:12:24,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,205,350,12,https://www.europarl.europa.eu/plenary/en/votes/176319.xml
176320,2025-05-08 12:12:36,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,182,353,32,https://www.europarl.europa.eu/plenary/en/votes/176320.xml
176321,2025-05-08 12:12:47,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,179,349,37,https://www.europarl.europa.eu/plenary/en/votes/176321.xml
176322,2025-05-08 12:13:01,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,202,350,18,https://www.europarl.europa.eu/plenary/en/votes/176322.xml
176323,2025-05-08 12:13:11,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,180,348,36,https://www.europarl.europa.eu/plenary/en/votes/176323.xml
176324,2025-05-08 12:13:23,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,180,353,36,https://www.europarl.europa.eu/plenary/en/votes/176324.xml
176325,2025-05-08 12:13:33,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,206,349,16,https://www.europarl.europa.eu/plenary/en/votes/176325.xml
176326,2025-05-08 12:13:44,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,178,350,42,https://www.europarl.europa.eu/plenary/en/votes/176326.xml
176327,2025-05-08 12:13:56,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,180,350,37,https://www.europarl.europa.eu/plenary/en/votes/176327.xml
176328,2025-05-08 12:14:08,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,207,349,16,https://www.europarl.europa.eu/plenary/en/votes/176328.xml
176329,2025-05-08 12:14:21,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,146,372,48,https://www.europarl.europa.eu/plenary/en/votes/176329.xml
176330,2025-05-08 12:14:31,CO2 emission performance standards for new passenger cars and new light commercial vehicles for 2025 to 2027,REJECTED,OLP_FIRST_READING,209,339,14,https://www.europarl.europa.eu/plenary/en/votes/176330.xml
176341,2025-05-08 12:08:41,Violations of religious freedom in Tibet,REJECTED,,154,379,19,https://www.europarl.europa.eu/plenary/en/votes/176341.xml
176343,2025-05-08 12:09:49,Violations of religious freedom in Tibet,ADOPTED,,478,30,41,https://www.europarl.europa.eu/plenary/en/votes/176343.xml
176344,2025-05-08 12:07:05,"Arrest and risk of execution of Tundu Lissu, Chair of Chadema, the main opposition party in Tanzania",REJECTED,,154,389,12,https://www.europarl.europa.eu/plenary/en/votes/176344.xml
176349,2025-05-08 12:45:06,Competition policy – annual report 2024,REJECTED,,105,290,161,https://www.europarl.europa.eu/plenary/en/votes/176349.xml
176681,2025-05-22 11:22:44,Euratom Research and Training Programme for the period 2026-2027 complementing Horizon Europe,ADOPTED,,489,55,38,https://www.europarl.europa.eu/plenary/en/votes/176681.xml
176688,2025-05-22 11:19:20,Granting equivalence to Moldova and Ukraine for field inspections and seed production,ADOPTED,OLP_FIRST_READING,374,176,36,https://www.europarl.europa.eu/plenary/en/votes/176688.xml
176731,2025-05-22 11:38:51,Deliberations of the Committee on Petitions in 2023,ADOPTED,,260,194,110,https://www.europarl.europa.eu/plenary/en/votes/176731.xml
176743,2025-05-22 11:22:16,Amendments to the Capital Requirements Regulation as regards securities financing transactions under the net stable funding ratio,ADOPTED,OLP_FIRST_READING,436,149,11,https://www.europarl.europa.eu/plenary/en/votes/176743.xml
176844,2025-05-22 11:17:42,Modification of customs duties applicable to imports of certain goods originating in or exported from the Russian Federation and the Republic of Belarus,ADOPTED,OLP_FIRST_READING,411,100,78,https://www.europarl.europa.eu/plenary/en/votes/176844.xml
176873,2025-05-22 11:09:51,Amending Regulation (EU) 2023/956 as regards simplifying and strengthening the carbon border adjustment mechanism,ADOPTED,OLP_FIRST_READING,564,20,12,https://www.europarl.europa.eu/plenary/en/votes/176873.xml
176875,2025-05-22 11:18:25,Granting equivalence to Moldova and Ukraine for field inspections and seed production,REJECTED,OLP_FIRST_READING,180,367,43,https://www.europarl.europa.eu/plenary/en/votes/176875.xml
176876,2025-05-22 11:18:51,Granting equivalence to Moldova and Ukraine for field inspections and seed production,REJECTED,OLP_FIRST_READING,181,396,4,https://www.europarl.europa.eu/plenary/en/votes/176876.xml
176877,2025-05-22 11:19:04,Granting equivalence to Moldova and Ukraine for field inspections and seed production,REJECTED,OLP_FIRST_READING,177,400,7,https://www.europarl.europa.eu/plenary/en/votes/176877.xml
176879,2025-05-22 11:16:38,Modification of customs duties applicable to imports of certain goods originating in or exported from the Russian Federation and the Republic of Belarus,REJECTED,OLP_FIRST_READING,172,376,41,https://www.europarl.europa.eu/plenary/en/votes/176879.xml
176880,2025-05-22 11:16:51,Modification of customs duties applicable to imports of certain goods originating in or exported from the Russian Federation and the Republic of Belarus,REJECTED,OLP_FIRST_READING,185,362,42,https://www.europarl.europa.eu/plenary/en/votes/176880.xml
